Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
1;Nikola Jokić;15.6;2020-21;25;DEN;72;72;1;2488;732;1293;640;1056;92;237;342;394;205;575;780;599;95;48;222;192;1898;0.566;0.606;0.388;0.868;0.647;0.602;C-F;jokicni01
2;Rudy Gobert;11.3;2020-21;28;UTA;71;71;1;2187;391;579;391;575;0;4;233;374;240;720;960;89;40;190;118;163;1015;0.675;0.68;0;0.623;0.683;0.675;C;goberru01
3;Damian Lillard;10.4;2020-21;30;POR;67;67;1;2398;602;1334;327;630;275;704;449;484;32;251;283;505;62;17;203;102;1928;0.451;0.519;0.391;0.928;0.623;0.554;G;lillada01
4;Giannis Antetokounmpo;10.2;2020-21;26;MIL;61;61;1;2013;626;1100;559;879;67;221;398;581;97;574;671;357;72;73;207;168;1717;0.569;0.636;0.303;0.685;0.633;0.6;F-G;antetgi01
5;Jimmy Butler;9.3;2020-21;31;MIA;52;52;0;1745;366;736;341;634;25;102;359;416;94;265;359;369;108;18;109;71;1116;0.497;0.538;0.245;0.863;0.607;0.514;F-G;butleji01
6;Chris Paul;9.2;2020-21;35;PHO;70;70;1;2199;439;879;337;621;102;258;169;181;25;287;312;622;99;19;156;166;1149;0.499;0.543;0.395;0.934;0.599;0.557;G;paulch01
7;Stephen Curry;9;2020-21;32;GSW;63;63;1;2152;658;1365;321;564;337;801;362;395;29;316;345;363;77;8;213;119;2015;0.482;0.569;0.421;0.916;0.655;0.605;G;curryst01
8;Kawhi Leonard;8.8;2020-21;29;LAC;52;52;1;1773;465;908;364;654;101;254;261;295;55;282;337;269;81;21;105;82;1292;0.512;0.557;0.398;0.885;0.622;0.568;F;leonaka01
9;Bam Adebayo;8.8;2020-21;23;MIA;64;64;0;2143;456;800;454;792;2;8;283;354;142;431;573;346;75;66;169;145;1197;0.57;0.573;0.25;0.799;0.626;0.571;C-F;adebaba01
10;Joel Embiid;8.8;2020-21;26;PHI;51;51;1;1585;461;899;403;745;58;154;471;548;113;426;539;145;50;69;159;123;1451;0.513;0.541;0.377;0.859;0.636;0.545;C;embiijo01
11;Zion Williamson;8.7;2020-21;20;NOP;61;61;1;2026;634;1037;624;1003;10;34;369;529;167;274;441;226;57;39;167;135;1647;0.611;0.622;0.294;0.698;0.649;0.616;F-C;willizi01
12;Deandre Ayton;8.4;2020-21;22;PHO;69;69;0;2115;430;687;426;667;4;20;133;173;228;499;727;99;41;81;103;196;997;0.626;0.639;0.2;0.769;0.653;0.629;C;aytonde01
13;Clint Capela;8.2;2020-21;26;ATL;63;63;0;1898;413;695;413;695;0;0;130;227;297;606;903;49;44;129;73;145;956;0.594;0.594;;0.573;0.601;0.594;C;capelca01
14;Mikal Bridges;8;2020-21;24;PHO;72;72;0;2348;363;669;229;354;134;315;110;131;76;233;309;152;76;63;57;116;970;0.543;0.647;0.425;0.84;0.667;0.643;F-G;bridgmi01
15;Jonas Valančiūnas;7.8;2020-21;28;MEM;62;61;0;1755;440;743;419;686;21;57;157;203;253;523;776;112;35;57;100;179;1058;0.592;0.611;0.368;0.773;0.636;0.606;C;valanjo01
16;Julius Randle;7.8;2020-21;26;NYK;71;71;1;2667;602;1321;442;932;160;389;348;429;84;639;723;427;64;18;241;225;1712;0.456;0.474;0.411;0.811;0.567;0.516;F-C;randlju01
17;Luka Dončić;7.7;2020-21;21;DAL;66;66;1;2262;647;1351;455;803;192;548;344;471;54;473;527;567;64;36;281;152;1830;0.479;0.567;0.35;0.73;0.587;0.55;G-F;doncilu01
18;Enes Freedom;7.5;2020-21;28;POR;72;35;0;1758;339;561;338;557;1;4;127;164;284;511;795;84;33;48;78;168;806;0.604;0.607;0.25;0.774;0.636;0.605;C;kanteen01
19;Kyrie Irving;7.4;2020-21;28;BRK;54;54;1;1886;549;1086;397;708;152;378;201;218;52;205;257;324;76;37;130;140;1451;0.506;0.561;0.402;0.922;0.614;0.576;G;irvinky01
20;DeMar DeRozan;7.4;2020-21;31;SAS;61;61;0;2056;455;920;436;846;19;74;387;440;40;219;259;422;56;15;119;128;1316;0.495;0.515;0.257;0.88;0.591;0.505;G-F;derozde01
21;Montrezl Harrell;7.3;2020-21;27;LAL;69;1;0;1580;375;603;375;593;0;10;181;256;158;270;428;73;46;49;74;128;931;0.622;0.632;0;0.707;0.65;0.622;F-C;harremo01
22;Trae Young;7.2;2020-21;22;ATL;63;63;0;2125;487;1112;351;715;136;397;484;546;38;207;245;594;53;12;261;111;1594;0.438;0.491;0.343;0.886;0.589;0.499;G;youngtr01
23;Tobias Harris;7.1;2020-21;28;PHI;62;62;0;2014;473;924;391;716;82;208;182;204;62;357;419;220;55;51;107;119;1210;0.512;0.546;0.394;0.892;0.597;0.556;F;harrito02
24;Joe Ingles;7;2020-21;33;UTA;67;30;0;1867;275;562;92;156;183;406;76;90;27;217;244;318;45;12;117;120;809;0.489;0.59;0.451;0.844;0.672;0.652;F-G;inglejo01
25;James Harden;7;2020-21;31;BRKHOU;44;43;1;1609;342;734;221;400;121;334;278;323;35;313;348;475;53;33;177;99;1083;0.466;0.553;0.362;0.861;0.618;0.548;G;hardeja01
26;Domantas Sabonis;6.9;2020-21;24;IND;62;62;1;2231;484;904;432;742;52;162;240;328;150;592;742;415;76;33;213;203;1260;0.535;0.582;0.321;0.732;0.601;0.564;C-F;sabondo01
27;Ivica Zubac;6.9;2020-21;23;LAC;72;33;0;1609;257;394;256;390;1;4;135;171;189;330;519;90;24;62;81;187;650;0.652;0.656;0.25;0.789;0.693;0.654;C;zubaciv01
28;Michael Porter Jr.;6.9;2020-21;22;DEN;61;54;0;1912;443;817;273;435;170;382;106;134;91;354;445;70;40;54;77;126;1162;0.542;0.628;0.445;0.791;0.663;0.646;F;portemi01
29;John Collins;6.7;2020-21;23;ATL;63;63;0;1848;429;771;346;563;83;208;170;204;118;349;467;78;34;63;84;193;1111;0.556;0.615;0.399;0.833;0.645;0.61;F;collijo01
30;Jrue Holiday;6.6;2020-21;30;MIL;59;56;0;1907;414;823;303;540;111;283;107;136;73;195;268;357;96;37;127;98;1046;0.503;0.561;0.392;0.787;0.592;0.57;G;holidjr01
31;Jayson Tatum;6.5;2020-21;22;BOS;64;64;1;2290;605;1318;418;833;187;485;295;340;50;422;472;276;75;31;171;122;1692;0.459;0.502;0.386;0.868;0.576;0.53;F;tatumja01
32;Jarrett Allen;6.4;2020-21;22;BRKCLE;63;45;0;1864;298;482;292;463;6;19;204;290;196;435;631;106;32;90;100;96;806;0.618;0.631;0.316;0.703;0.661;0.624;C-F;allenja01
33;Khris Middleton;6.4;2020-21;29;MIL;68;68;0;2269;511;1074;360;709;151;365;212;236;54;352;406;370;74;9;178;160;1385;0.476;0.508;0.414;0.898;0.588;0.546;F-G;middlkh01
34;Nikola Vučević;6.3;2020-21;30;CHIORL;70;70;1;2348;666;1396;490;956;176;440;131;156;146;671;817;269;65;48;126;137;1639;0.477;0.513;0.4;0.84;0.56;0.54;C;vucevni01
35;Donovan Mitchell;6.2;2020-21;24;UTA;53;53;1;1771;478;1091;300;630;178;461;267;316;50;185;235;277;52;15;147;117;1401;0.438;0.476;0.386;0.845;0.569;0.52;G;mitchdo01
36;Mike Conley;6.1;2020-21;33;UTA;51;51;1;1498;284;640;146;305;138;335;121;142;36;141;177;305;70;9;99;98;827;0.444;0.479;0.412;0.852;0.589;0.552;G;conlemi01
37;Richaun Holmes;6.1;2020-21;27;SAC;61;61;0;1782;366;575;364;564;2;11;135;170;144;360;504;101;39;96;75;213;869;0.637;0.645;0.182;0.794;0.669;0.638;C-F;holmeri01
38;Chris Boucher;6.1;2020-21;28;TOR;60;14;0;1453;288;560;198;325;90;235;152;193;117;287;404;63;35;111;46;166;818;0.514;0.609;0.383;0.788;0.634;0.595;F;bouchch01
39;Ben Simmons;6;2020-21;24;PHI;58;58;1;1877;325;583;322;573;3;10;176;287;93;324;417;401;93;35;173;171;829;0.557;0.562;0.3;0.613;0.584;0.56;G-F;simmobe01
40;Bradley Beal;5.9;2020-21;27;WAS;60;60;1;2147;670;1382;540;1009;130;373;408;459;72;211;283;265;69;22;187;140;1878;0.485;0.535;0.349;0.889;0.593;0.532;G;bealbr01
41;Zach LaVine;5.9;2020-21;25;CHI;58;58;1;2034;569;1123;369;646;200;477;253;298;36;253;289;282;46;27;203;138;1591;0.507;0.571;0.419;0.849;0.634;0.596;G-F;lavinza01
42;Jakob Poeltl;5.7;2020-21;25;SAS;69;51;0;1845;265;430;265;430;0;0;63;124;219;328;547;134;47;123;83;172;593;0.616;0.616;;0.508;0.612;0.616;C;poeltja01
43;Royce O'Neale;5.6;2020-21;27;UTA;71;71;0;2241;175;394;68;116;107;278;39;46;88;397;485;181;57;32;83;182;496;0.444;0.586;0.385;0.848;0.599;0.58;F;onealro01
44;Kyle Anderson;5.6;2020-21;27;MEM;69;69;0;1887;308;658;214;397;94;261;144;184;52;344;396;250;84;57;86;120;854;0.468;0.539;0.36;0.783;0.578;0.54;F-G;anderky01
45;LeBron James;5.6;2020-21;36;LAL;45;45;1;1504;422;823;318;538;104;285;178;255;29;317;346;350;48;25;168;70;1126;0.513;0.591;0.365;0.698;0.602;0.576;F-G;jamesle01
46;Karl-Anthony Towns;5.4;2020-21;25;MIN;50;50;0;1689;425;875;303;560;122;315;267;311;133;396;529;225;39;57;160;186;1239;0.486;0.541;0.387;0.859;0.612;0.555;C-F;townska01
47;Robert Williams;5.3;2020-21;23;BOS;52;13;0;985;186;258;186;256;0;2;45;73;133;225;358;94;43;91;52;105;417;0.721;0.727;0;0.616;0.719;0.721;C-F;williro04
48;Paul George;5.3;2020-21;30;LAC;54;54;1;1821;445;953;274;537;171;416;198;228;45;314;359;280;62;24;179;132;1259;0.467;0.51;0.411;0.868;0.598;0.557;F-G;georgpa01
49;Brook Lopez;5.3;2020-21;32;MIL;70;70;0;1902;322;640;227;359;95;281;120;142;104;243;347;50;40;103;64;149;859;0.503;0.632;0.338;0.845;0.611;0.577;C;lopezbr01
50;Brandon Ingram;5.3;2020-21;23;NOP;61;61;0;2093;513;1101;370;726;143;375;281;320;34;265;299;296;42;36;154;124;1450;0.466;0.51;0.381;0.878;0.584;0.531;F;ingrabr01
51;Terry Rozier;5.2;2020-21;26;CHO;69;69;0;2383;510;1134;288;563;222;571;165;202;47;255;302;293;87;26;128;119;1407;0.45;0.512;0.389;0.817;0.575;0.548;G;roziete01
52;Joe Harris;5.2;2020-21;29;BRK;69;65;0;2141;357;707;146;263;211;444;49;63;43;205;248;130;46;14;62;141;974;0.505;0.555;0.475;0.778;0.663;0.654;G;harrijo01
53;Nerlens Noel;5.2;2020-21;26;NYK;64;41;0;1547;137;223;137;220;0;3;50;70;142;266;408;46;70;141;65;176;324;0.614;0.623;0;0.714;0.638;0.614;C-F;noelne01
54;Bojan Bogdanović;5.2;2020-21;31;UTA;72;72;0;2216;406;925;226;464;180;461;233;265;40;241;281;136;45;4;128;115;1225;0.439;0.487;0.39;0.879;0.588;0.536;G-F;bogdabo02
55;Mason Plumlee;5.1;2020-21;30;DET;56;56;0;1499;234;381;234;374;0;7;113;169;145;374;519;202;43;50;105;186;581;0.614;0.626;0;0.669;0.638;0.614;C-F;plumlma01
56;Derrick Favors;5.1;2020-21;29;UTA;68;0;0;1039;155;243;155;241;0;2;59;80;138;238;376;44;32;68;36;143;369;0.638;0.643;0;0.738;0.663;0.638;F-C;favorde01
57;Thaddeus Young;5.1;2020-21;32;CHI;68;23;0;1652;370;662;358;617;12;45;71;113;168;255;423;291;74;40;137;152;823;0.559;0.58;0.267;0.628;0.578;0.568;F;youngth01
58;Jalen Brunson;5.1;2020-21;24;DAL;68;12;0;1697;328;627;247;427;81;200;120;151;27;204;231;239;35;1;80;109;857;0.523;0.578;0.405;0.795;0.618;0.588;G;brunsja01
59;Kelly Olynyk;5.1;2020-21;29;HOUMIA;70;62;0;1997;337;697;211;329;126;368;145;175;87;402;489;203;79;42;126;207;945;0.484;0.641;0.342;0.829;0.61;0.574;C-F;olynyke01
60;Nicolas Batum;5;2020-21;32;LAC;67;38;0;1835;191;412;81;140;110;272;48;58;50;266;316;148;69;37;53;102;540;0.464;0.579;0.404;0.828;0.617;0.597;F-G;batumni01
61;Kevin Durant;5;2020-21;32;BRK;35;32;1;1157;324;603;239;414;85;189;210;238;13;234;247;195;25;45;120;70;943;0.537;0.577;0.45;0.882;0.666;0.608;F-G;duranke01
62;Devin Booker;4.9;2020-21;24;PHO;67;67;1;2270;623;1287;497;916;126;371;340;392;34;247;281;289;53;16;207;181;1712;0.484;0.543;0.34;0.867;0.587;0.533;G;bookede01
63;Jaylen Brown;4.8;2020-21;24;BOS;58;58;1;1999;538;1111;375;700;163;411;191;250;71;276;347;195;72;32;158;168;1430;0.484;0.536;0.397;0.764;0.586;0.558;F-G;brownja02
64;T.J. McConnell;4.8;2020-21;28;IND;69;3;0;1796;274;490;259;442;15;48;33;48;55;201;256;456;128;23;135;113;596;0.559;0.586;0.313;0.688;0.583;0.574;G;mccontj01
65;Bobby Portis;4.8;2020-21;25;MIL;66;7;0;1372;313;598;239;441;74;157;54;73;124;342;466;71;52;26;56;115;754;0.523;0.542;0.471;0.74;0.598;0.585;F;portibo01
66;Norman Powell;4.7;2020-21;27;PORTOR;69;58;0;2205;438;918;267;502;171;416;236;271;42;173;215;129;82;18;119;160;1283;0.477;0.532;0.411;0.871;0.618;0.57;G;powelno01
67;CJ McCollum;4.7;2020-21;29;POR;47;47;0;1600;405;884;236;464;169;420;108;133;30;155;185;223;44;21;65;87;1087;0.458;0.509;0.402;0.812;0.577;0.554;G;mccolcj01
68;Reggie Bullock;4.6;2020-21;29;NYK;65;64;0;1949;248;561;85;163;163;398;50;55;16;207;223;99;52;11;45;146;709;0.442;0.521;0.41;0.909;0.606;0.587;G-F;bullore01
69;Danny Green;4.6;2020-21;33;PHI;69;69;0;1934;224;544;49;112;175;432;31;40;55;205;260;118;92;56;67;125;654;0.412;0.438;0.405;0.775;0.582;0.573;G-F;greenda02
70;Draymond Green;4.6;2020-21;30;GSW;63;63;0;1982;170;380;136;254;34;126;70;88;55;393;448;558;105;52;188;194;444;0.447;0.535;0.27;0.795;0.53;0.492;F;greendr01
71;Jamal Murray;4.6;2020-21;23;DEN;48;48;0;1704;378;792;249;476;129;316;133;153;37;157;194;231;64;13;108;95;1018;0.477;0.523;0.408;0.869;0.592;0.559;G;murraja01
72;Harrison Barnes;4.5;2020-21;28;SAC;58;58;0;2102;319;642;219;386;100;256;195;235;64;321;385;201;43;11;93;75;933;0.497;0.567;0.391;0.83;0.626;0.575;F;barneha02
73;Dorian Finney-Smith;4.4;2020-21;27;DAL;60;60;0;1921;220;466;101;164;119;302;31;41;98;228;326;102;52;25;48;138;590;0.472;0.616;0.394;0.756;0.609;0.6;F;finnedo01
74;Bruce Brown;4.4;2020-21;24;BRK;65;37;0;1451;235;423;218;364;17;59;86;117;111;238;349;104;58;28;54;145;573;0.556;0.599;0.288;0.735;0.604;0.576;G-F;brownbr01
75;Tim Hardaway Jr.;4.3;2020-21;28;DAL;70;31;0;1985;407;911;200;382;207;529;142;174;20;209;229;126;31;11;64;111;1163;0.447;0.524;0.391;0.816;0.589;0.56;G;hardati02
76;Delon Wright;4.3;2020-21;28;DETSAC;63;39;0;1748;240;518;176;346;64;172;101;126;65;204;269;278;101;30;83;75;645;0.463;0.509;0.372;0.802;0.562;0.525;G;wrighde01
77;Fred VanVleet;4.3;2020-21;26;TOR;52;52;0;1899;338;870;164;394;174;476;169;191;32;188;220;328;87;37;95;119;1019;0.389;0.416;0.366;0.885;0.534;0.489;G;vanvlfr01
78;Daniel Theis;4.3;2020-21;28;BOSCHI;65;51;0;1601;252;466;203;314;49;152;74;110;93;263;356;108;41;57;66;167;627;0.541;0.646;0.322;0.673;0.609;0.593;C;theisda01
79;Kristaps Porziņģis;4.3;2020-21;25;DAL;43;43;0;1327;325;683;228;425;97;258;118;138;82;299;381;68;20;58;51;115;865;0.476;0.536;0.376;0.855;0.582;0.547;F-C;porzikr01
80;Kentavious Caldwell-Pope;4.2;2020-21;27;LAL;67;67;0;1902;218;506;98;213;120;293;97;112;27;152;179;127;62;26;66;114;653;0.431;0.46;0.41;0.866;0.588;0.549;G;caldwke01
81;Pascal Siakam;4.2;2020-21;26;TOR;56;56;0;2006;437;961;364;715;73;246;249;301;95;310;405;250;64;37;130;174;1196;0.455;0.509;0.297;0.827;0.547;0.493;F-C;siakapa01
82;Miles Bridges;4.2;2020-21;22;CHO;66;19;0;1932;313;622;197;332;116;290;98;113;81;316;397;147;44;52;106;143;840;0.503;0.593;0.4;0.867;0.625;0.596;G-F;bridgmi02
83;Malcolm Brogdon;4.2;2020-21;28;IND;56;56;0;1930;444;980;299;606;145;374;153;177;58;236;294;329;49;15;115;110;1186;0.453;0.493;0.388;0.864;0.561;0.527;G;brogdma01
84;Jordan Clarkson;4.2;2020-21;28;UTA;68;1;0;1818;457;1075;249;476;208;599;129;144;47;227;274;168;61;10;115;110;1251;0.425;0.523;0.347;0.896;0.549;0.522;G;clarkjo01
85;Brandon Clarke;4.2;2020-21;24;MEM;59;16;0;1415;256;495;236;418;20;77;78;113;97;231;328;95;60;51;33;84;610;0.517;0.565;0.26;0.69;0.56;0.537;F;clarkbr01
86;De'Aaron Fox;4.2;2020-21;23;SAC;58;58;0;2036;529;1110;426;790;103;320;300;417;33;170;203;417;87;27;174;170;1461;0.477;0.539;0.322;0.719;0.565;0.523;G;foxde01
87;Kyle Lowry;4.1;2020-21;34;TOR;46;46;0;1601;260;596;129;265;131;331;140;160;35;212;247;338;45;14;126;143;791;0.436;0.487;0.396;0.875;0.593;0.546;G;lowryky01
88;RJ Barrett;4.1;2020-21;20;NYK;72;72;0;2511;467;1060;343;751;124;309;206;276;68;346;414;217;53;20;139;188;1264;0.441;0.457;0.401;0.746;0.535;0.499;G-F;barrerj01
89;Jeff Green;4.1;2020-21;34;BRK;68;38;0;1835;261;530;158;280;103;250;125;161;34;229;263;108;36;27;54;122;750;0.492;0.564;0.412;0.776;0.624;0.59;F;greenje02
90;Seth Curry;4;2020-21;30;PHI;57;57;0;1638;258;552;132;272;126;280;69;77;10;126;136;155;44;8;65;96;711;0.467;0.485;0.45;0.896;0.607;0.582;G;curryse01
91;Isaiah Stewart;4;2020-21;19;DET;68;14;0;1455;226;409;205;346;21;63;64;92;159;294;453;59;39;86;67;184;537;0.553;0.592;0.333;0.696;0.597;0.578;F-C;stewais01
92;Steven Adams;4;2020-21;27;NOP;58;58;0;1605;189;308;189;305;0;3;60;135;213;301;514;111;54;38;78;113;438;0.614;0.62;0;0.444;0.596;0.614;C;adamsst01
93;Dwight Howard;4;2020-21;35;PHI;69;6;0;1196;178;303;173;283;5;20;121;210;190;390;580;61;30;62;112;200;482;0.587;0.611;0.25;0.576;0.61;0.596;C;howardw01
94;DeAndre Jordan;3.9;2020-21;32;BRK;57;43;0;1246;190;249;190;248;0;1;46;92;117;310;427;93;17;65;85;116;426;0.763;0.766;0;0.5;0.736;0.763;C;jordade01
95;Andrew Wiggins;3.9;2020-21;25;GSW;71;71;0;2364;505;1058;365;690;140;368;170;238;82;265;347;167;67;70;126;159;1320;0.477;0.529;0.38;0.714;0.568;0.543;F-G;wiggian01
96;Bogdan Bogdanović;3.9;2020-21;28;ATL;44;27;0;1305;267;565;121;232;146;333;40;44;20;140;160;147;49;13;54;99;720;0.473;0.522;0.438;0.909;0.616;0.602;G;bogdabo01
97;Taj Gibson;3.8;2020-21;35;NYK;45;3;0;936;99;158;96;143;3;15;40;55;99;151;250;36;31;49;22;99;241;0.627;0.671;0.2;0.727;0.661;0.636;F-C;gibsota01
98;Dwight Powell;3.8;2020-21;29;DAL;58;19;0;966;120;194;115;173;5;21;97;124;80;154;234;63;36;30;40;135;342;0.619;0.665;0.238;0.782;0.688;0.631;F-C;poweldw01
